query_id,customer_id,query_date,topic,message,resolved,escalated
QRY-C40A6EB7,CUST-E692DC57,2025-01-11,Can,Can I get insurance for sports equipment? I need your help with this.,True,False
QRY-B44D9845,CUST-85AB8A44,2025-03-23,How,How do I update my mailing address? I would appreciate your prompt response. Immediate assistance is needed.,True,True
QRY-D947D7E6,CUST-4A8EDFB3,2025-05-07,Can,Can I get coverage for dental surgeries? Looking forward to your reply.,True,False
QRY-054E4D18,CUST-A1BD9935,2025-05-22,How,How do I add travel insurance for my family? I need your help with this. Urgent: Please respond as soon as possible.,True,True
QRY-50A5BCB4,CUST-FB8CA3DB,2025-03-15,How,How do I submit documents for claim processing? I need your help with this.,True,False
QRY-FE38360D,CUST-C08C80D6,2025-01-28,How,How do I check the status of my claim? Please respond at the earliest. This issue needs urgent attention!,False,True
QRY-41FB3053,CUST-B47C95AE,2025-01-18,How,How do I add flood coverage to my home insurance? This requires immediate attention. Kindly prioritize my request.,False,True
QRY-DD74C256,CUST-F315F333,2025-02-25,What’s,What’s the max claim amount for travel insurance? Looking forward to your reply.,False,False
QRY-70C94519,CUST-A68F3DA7,2025-04-30,Are,Are outpatient prescription drugs covered? I need your help with this.,False,False
QRY-0DA5C0C4,CUST-12DCF531,2025-04-25,Can,Can I pay premiums quarterly? This requires immediate attention.,True,False
QRY-EDDF0138,CUST-AF219C58,2025-04-09,Are,Are preventive vaccinations covered under health insurance? Could you please assist?,False,False
QRY-69DFFA7D,CUST-D797C01D,2025-01-29,What,What is the cancellation procedure for my policy? Could you please assist? Please treat this with high priority.,True,True
QRY-8AE4C9A6,CUST-57597ADF,2025-01-18,How,How do I get an insurance quote online? This requires immediate attention. Kindly prioritize my request.,False,True
QRY-D67E6B26,CUST-C9C6E5F4,2025-02-10,Are,Are outpatient surgeries covered? This requires immediate attention.,True,False
QRY-A6B4451F,CUST-F3FB4374,2025-04-07,Can,Can I add a spouse to my health insurance? This requires immediate attention. Please treat this with high priority.,True,True
QRY-EDC3F38E,CUST-5348A653,2025-02-10,Can,Can I get coverage for pre-existing conditions? Looking forward to your reply.,False,False
QRY-FF17EE0D,CUST-E9F12B72,2025-05-02,How,How long does it take to receive claim payment? This is quite urgent for me.,False,False
QRY-FC073C16,CUST-D03C8673,2025-03-22,Can,Can I file claims through the mobile app? Could you please assist? Kindly prioritize my request.,True,True
QRY-549F1A3A,CUST-952355BF,2025-05-22,How,How do I file a theft claim? Could you please assist?,False,False
QRY-13F698EB,CUST-C79276AD,2025-02-18,Is,Is my policy valid if I relocate to another city? This requires immediate attention. Please escalate this matter immediately!,False,True
QRY-E79B5059,CUST-4106C302,2025-02-02,Can,Can I get insurance for sports equipment? Please clarify this issue.,True,False
QRY-216F5C07,CUST-D5568E19,2025-01-07,Can,Can I get insurance for business-related risks? This is quite urgent for me.,True,False
QRY-260F9ED2,CUST-AB6EB0EB,2025-05-09,How,How do I get assistance with claim filing? Could you please assist? Please treat this with high priority.,False,True
QRY-3F8DD347,CUST-5C125EA1,2025-03-04,Can,"Can I get roadside assistance internationally? This is quite urgent for me. This matter is critical, awaiting your quick response.",True,True
QRY-9B06DC53,CUST-D67537D5,2025-01-30,Are,Are there any age limits on life insurance policies? Looking forward to your reply. Urgent: Please respond as soon as possible.,True,True
QRY-39FEA483,CUST-30FBAEAA,2025-02-11,Can,Can I get insurance for rental properties? Could you please assist?,True,False
QRY-CCE986C7,CUST-97DFCAA2,2025-03-15,How,How long does claim settlement usually take? I would appreciate your prompt response. Urgent: Please respond as soon as possible.,True,True
QRY-F8AF2BC7,CUST-15529B07,2025-04-26,Can,"Can I cancel my policy via the mobile app? Can you check on this, please? This is very urgent, please act fast!",False,True
QRY-20C6F77F,CUST-8A372BE4,2025-04-13,Can,Can I get coverage for trip cancellations? Could you please assist?,False,False
QRY-8CB81460,CUST-462F6DEB,2025-01-18,Does,Does my policy cover lost baggage during travel? This requires immediate attention.,False,False
QRY-8AEB9512,CUST-A2C0377D,2025-03-16,Are,Are maternity expenses covered? Please clarify this issue.,True,False
QRY-7C15AF8B,CUST-56E3DD39,2025-01-15,Can,Can I insure my rental property? Looking forward to your reply. Immediate assistance is needed.,False,True
QRY-6146FFDA,CUST-3F9FFF5B,2025-03-27,Are,"Are sports injuries covered under travel insurance? Can you check on this, please? Immediate assistance is needed.",True,True
QRY-1714BF9C,CUST-FE64281C,2025-05-23,How,How do I get a replacement insurance card? This requires immediate attention. Kindly prioritize my request.,True,True
QRY-5BE2B437,CUST-722F0560,2025-03-16,What,What is the cancellation procedure for my policy? This is quite urgent for me.,True,False
QRY-B94EA8C6,CUST-4376CDA8,2025-02-05,Are,Are preventive health check-ups covered? Please respond at the earliest.,True,False
QRY-7EB73380,CUST-4181F784,2025-01-26,Are,Are prescription medications covered? Could you please assist?,True,False
QRY-4D249065,CUST-6B8A090F,2025-05-13,Can,Can I add coverage for business equipment at home? Could you please assist? This issue needs urgent attention!,False,True
QRY-E8B8C866,CUST-5A5BD036,2025-02-24,Are,Are maternity expenses covered? Please clarify this issue.,False,False
QRY-2D0E1376,CUST-C7368402,2025-05-19,Can,Can I add a new driver with a clean record? This requires immediate attention.,False,False
QRY-36D93B7F,CUST-2633727D,2025-01-03,How,How do I file a theft claim? I would appreciate your prompt response.,True,False
QRY-B67BEB09,CUST-F523E487,2025-04-18,How,How do I get an insurance quote online? Please clarify this issue. Kindly prioritize my request.,True,True
QRY-A5D51B18,CUST-B573D19F,2025-03-20,Can,Can I reinstate a lapsed policy? Please respond at the earliest. Kindly prioritize my request.,False,True
QRY-88FFB60B,CUST-6762CFF5,2025-04-28,What,What are the exclusions in my health insurance plan? Looking forward to your reply. Please escalate this matter immediately!,True,True
QRY-0F1DA858,CUST-AB195586,2025-03-27,How,How do I add a second driver to my vehicle insurance? Looking forward to your reply. I am escalating this issue due to its importance.,False,True
QRY-1BEA6291,CUST-F7C54327,2025-04-17,What,What documents do I need to renew my policy? Kindly provide an update.,True,False
QRY-EFA38A68,CUST-C796C040,2025-01-20,Can,Can I get insurance coverage for pre-existing illnesses? Please clarify this issue. Kindly prioritize my request.,True,True
QRY-DBAB1B73,CUST-3BC35A85,2025-02-25,Can,Can I increase my coverage limits? Please respond at the earliest.,False,False
QRY-EDBC5F45,CUST-D3A6C6CB,2025-04-05,How,How do I update my bank account for auto-debit? Please respond at the earliest.,False,False
QRY-D40C70E7,CUST-2AF3A022,2025-02-26,Are,Are dental surgeries covered? Please respond at the earliest. Immediate assistance is needed.,False,True
QRY-887290AD,CUST-A56EDAF3,2025-01-09,How,How do I check if my claim needs more documents? Could you please assist?,True,False
QRY-90023F12,CUST-A3B33F6D,2025-01-09,How,How do I dispute a rejected claim? Please clarify this issue.,False,False
QRY-2B48F9DD,CUST-328C63F0,2025-02-10,Are,Are vaccinations covered under health insurance? I would appreciate your prompt response.,True,False
QRY-51BD4F12,CUST-C9B73361,2025-04-21,How,How do I update my payment method? I would appreciate your prompt response. I require a prompt resolution.,False,True
QRY-CD8AF5EB,CUST-7D01C9C9,2025-05-05,How,How do I file a claim for emergency room visits? Could you please assist? Immediate assistance is needed.,False,True
QRY-76240F17,CUST-39D0CB37,2025-01-03,How,How do I get an insurance quote online? Please respond at the earliest. Urgent: Please respond as soon as possible.,True,True
QRY-4ECA3D89,CUST-138DEA3D,2025-02-18,How,How do I update my beneficiary details? I would appreciate your prompt response.,True,False
QRY-37E2E38A,CUST-FDFB3DE5,2025-01-03,Are,Are pre-existing conditions covered? Kindly provide an update. Immediate assistance is needed.,True,True
QRY-245E35B1,CUST-E9CE2610,2025-02-07,How,How do I add a second driver to my vehicle insurance? I need your help with this.,True,False
QRY-B931DC34,CUST-C8DB86F5,2025-01-01,Can,"Can I add temporary coverage for a new vehicle? Can you check on this, please?",False,False
QRY-6168B324,CUST-105B4FB7,2025-01-31,Can,Can I add temporary coverage for a new vehicle? Please clarify this issue.,True,False
QRY-09DB230C,CUST-674D0B93,2025-03-08,Are,Are vaccinations covered under health insurance? Could you please assist? Urgent: Please respond as soon as possible.,True,True
QRY-7CA5BE86,CUST-DDC88C9E,2025-02-06,How,How do I report a theft under my home insurance? Looking forward to your reply. Urgent: Please respond as soon as possible.,False,True
QRY-92186FD7,CUST-5702AAF0,2025-02-06,Can,Can I pay my premium quarterly instead of annually? This is quite urgent for me.,False,False
QRY-12974DE2,CUST-E1F91470,2025-04-28,What,What is the maximum payout for travel insurance? This is quite urgent for me. Kindly prioritize my request.,True,True
QRY-9D042E72,CUST-3326D5E1,2025-03-04,Are,Are sports-related injuries covered under health plans? I need your help with this.,False,False
QRY-1837F7FC,CUST-9E44DDEB,2025-05-22,Are,Are outpatient prescription drugs covered? I need your help with this. Please treat this with high priority.,False,True
QRY-D47257F4,CUST-D57A1039,2025-03-15,How,"How do I file a claim for medical treatment expenses? Can you check on this, please? This issue needs urgent attention!",False,True
QRY-76A25D15,CUST-7BF0BE0E,2025-05-23,What,What are the conditions for life insurance payout? Kindly provide an update.,False,False
QRY-0E08CE06,CUST-0054A8B7,2025-03-06,Can,Can I increase my coverage limits? Looking forward to your reply. Urgent: Please respond as soon as possible.,False,True
QRY-D1011920,CUST-278C40CB,2025-01-22,What,What is the grace period for renewing my policy? Kindly provide an update.,True,False
QRY-AD51AACC,CUST-6561F4B3,2025-04-05,What,What is the cancellation procedure for my policy? Kindly provide an update.,True,False
QRY-7E04F75B,CUST-D87F2088,2025-01-06,Are,Are sports injuries covered under travel insurance? I need your help with this.,False,False
QRY-F9EDE2E8,CUST-58849E47,2025-02-13,Are,Are ambulance services covered overseas? Please clarify this issue.,False,False
QRY-A03848AE,CUST-11985C74,2025-03-17,Can,Can I increase my coverage limits after buying a policy? This is quite urgent for me.,True,False
QRY-BF129045,CUST-42DCE107,2025-05-06,Are,Are preventive vaccinations reimbursed? I need your help with this.,True,False
QRY-5AE77DFB,CUST-3D3AD2A4,2025-03-06,How,"How do I get assistance with claim filing? Can you check on this, please? Kindly prioritize my request.",False,True
QRY-AFF84831,CUST-5A90AF8B,2025-03-10,What,What are the exclusions in my health insurance plan? Kindly provide an update.,True,False
QRY-EE559170,CUST-948590BB,2025-01-09,Can,Can I change my premium payment frequency? I need your help with this.,False,False
QRY-42C8D3FF,CUST-0F1AB07F,2025-05-11,Can,Can I add coverage for natural disasters? I need your help with this. I am escalating this issue due to its importance.,True,True
QRY-9AE5A0FD,CUST-A1FA6D47,2025-03-11,Can,Can I get coverage for trip cancellations? Could you please assist?,False,False
QRY-682616FC,CUST-09C91558,2025-01-16,Is,Is accidental dental coverage included? I would appreciate your prompt response.,False,False
QRY-88C3CC6C,CUST-B0184C5B,2025-05-11,How,"How do I file a claim for emergency surgery? Can you check on this, please?",False,False
QRY-02D7D028,CUST-A8328AD3,2025-02-23,Can,Can I add coverage for theft during travel? Kindly provide an update. Kindly prioritize my request.,False,True
QRY-1ADB8120,CUST-6E0429FA,2025-01-12,Are,Are mental health medications covered? This requires immediate attention. Urgent: Please respond as soon as possible.,False,True
QRY-3D5A8B72,CUST-D4F9EC18,2025-04-15,How,How do I file a claim for fire damage? This is quite urgent for me.,True,False
QRY-711C605E,CUST-6BA519EB,2025-04-30,How,"How do I add coverage for home security systems? Can you check on this, please? Urgent: Please respond as soon as possible.",True,True
QRY-1964E163,CUST-5D89D041,2025-04-08,What,What is the cancellation policy for travel insurance? Kindly provide an update. I require a prompt resolution.,True,True
QRY-91302332,CUST-8E9F0FE4,2025-04-01,Can,Can I cancel my policy anytime? Please clarify this issue.,True,False
QRY-5C9778E8,CUST-818F761F,2025-01-13,What,What is the penalty for late premium payments? Please respond at the earliest. Urgent: Please respond as soon as possible.,True,True
QRY-B285066E,CUST-98766704,2025-04-25,Can,Can I pay premiums via autopay or standing order? This requires immediate attention. This issue needs urgent attention!,True,True
QRY-C62B74BD,CUST-472FEC17,2025-05-08,Can,Can I get coverage for accidental injuries? This requires immediate attention.,True,False
QRY-62966995,CUST-09AB2A8D,2025-05-19,Can,"Can I get insurance for my rental property? This requires immediate attention. This matter is critical, awaiting your quick response.",False,True
QRY-2F698542,CUST-11703050,2025-01-22,Help,Help me with premium payment processing. Kindly provide an update. I am escalating this issue due to its importance.,True,True
QRY-8A450235,CUST-A4D80588,2025-02-09,How,How do I update my policy after moving abroad? Please clarify this issue. Please escalate this matter immediately!,True,True
QRY-6602A6A1,CUST-6EFBBF5F,2025-02-14,Are,Are pre-existing conditions covered after waiting period? I need your help with this.,True,False
QRY-6442E15A,CUST-A081E804,2025-02-03,Can,"Can I increase my coverage limits? This is quite urgent for me. This is very urgent, please act fast!",False,True
QRY-CDEE56D9,CUST-69176F88,2025-01-28,Can,Can I get roadside assistance internationally? Looking forward to your reply. This issue needs urgent attention!,False,True
QRY-28C96FE0,CUST-B0E9450D,2025-02-19,How,How do I add flood coverage to my home insurance? Could you please assist? Please escalate this matter immediately!,False,True
QRY-90AF4BD0,CUST-1B88D4A6,2025-04-24,How,How do I dispute a premium charge on my bill? Looking forward to your reply.,False,False
QRY-9B5EFFF6,CUST-C1141E8F,2025-04-09,How,"How do I get an insurance quote online? Please respond at the earliest. This matter is critical, awaiting your quick response.",False,True
QRY-B10C7795,CUST-EDFEA314,2025-04-29,Are,Are mental health counseling sessions included? This is quite urgent for me.,True,False
QRY-0C7776E4,CUST-626DE9F0,2025-01-29,Can,"Can I pay my premium quarterly instead of annually? Can you check on this, please?",True,False
QRY-16AF743B,CUST-FB24E945,2025-01-26,Help,Help me understand why my claim was denied. Kindly provide an update. Urgent: Please respond as soon as possible.,True,True
QRY-BDE0B99C,CUST-72C07FC6,2025-02-24,What,What happens if my claim is delayed? Could you please assist?,False,False
QRY-B4637C96,CUST-73DFEF98,2025-01-18,How,How do I report a car accident? Could you please assist?,True,False
QRY-53D66EA3,CUST-9F48CD09,2025-04-17,Are,Are pre-existing conditions covered? Please respond at the earliest.,True,False
QRY-07481461,CUST-A60373C3,2025-04-28,How,How do I dispute incorrect information on my policy? Could you please assist? Please treat this with high priority.,True,True
QRY-D4D7BAE0,CUST-9D0F05DF,2025-03-06,Help,Help me with premium payment processing. Looking forward to your reply. Please treat this with high priority.,False,True
QRY-0274804E,CUST-52B554E1,2025-05-13,What,What documents do I need to renew my policy? Could you please assist? Kindly prioritize my request.,True,True
QRY-F2C936DF,CUST-00D4D77F,2025-03-18,What,What are the policy terms for travel cancellations? Kindly provide an update.,True,False
QRY-FB3EBBA8,CUST-B1DD79E0,2025-04-09,How,"How do I file a claim for water damage? Can you check on this, please? I require a prompt resolution.",False,True
QRY-00B8C68A,CUST-8256DDAF,2025-02-20,Can,Can I cancel my insurance policy via the app? Kindly provide an update.,False,False
QRY-29F70221,CUST-8174B014,2025-03-16,How,"How do I add coverage for home security systems? Can you check on this, please? This issue needs urgent attention!",False,True
QRY-227987A9,CUST-EE7CF229,2025-03-24,How,How do I dispute a rejected claim? Looking forward to your reply.,True,False
QRY-4D6CCB7F,CUST-C63B335D,2025-04-25,Is,Is my life insurance plan covering accidental death? This is quite urgent for me.,False,False
QRY-9CADF371,CUST-03639CE1,2025-05-14,Is,Is coverage available for outpatient treatments? Please clarify this issue. Immediate assistance is needed.,True,True
QRY-6A0F914E,CUST-E488290E,2025-03-05,How,How do I update my bank details for premium payments? This requires immediate attention.,True,False
QRY-FB0318F9,CUST-3DEF962B,2025-03-23,What,What is the claim approval process? This requires immediate attention.,True,False
QRY-CA9E3F30,CUST-F7C89BEB,2025-01-06,What,"What is the process for filing a medical claim? Please clarify this issue. This is very urgent, please act fast!",True,True
QRY-59E3E5BC,CUST-208AF165,2025-04-10,What,What is covered under my travel insurance plan? Please respond at the earliest. Please treat this with high priority.,False,True
QRY-C25E78F9,CUST-2C7C864A,2025-01-20,Is,Is accidental dental coverage included? Kindly provide an update.,True,False
QRY-B1DD891E,CUST-5D2D4C70,2025-04-22,What,"What is the process for filing a theft claim? Please clarify this issue. This is very urgent, please act fast!",False,True
QRY-27335106,CUST-52568D75,2025-02-16,Are,Are travel cancellations covered due to COVID-19? This is quite urgent for me.,False,False
QRY-4D692DC1,CUST-10D85ABD,2025-03-18,Are,Are outpatient prescription drugs covered? Please respond at the earliest. Please treat this with high priority.,True,True
QRY-3B37CFDF,CUST-6565387C,2025-02-16,Can,Can I get insurance for business-related risks? This is quite urgent for me. Please escalate this matter immediately!,True,True
QRY-3B3000B0,CUST-00854BD9,2025-04-15,Can,Can I increase my premium payment frequency? Please clarify this issue.,True,False
QRY-A118A22D,CUST-9BB52C63,2025-03-18,What,What steps should I follow for hospitalization claims? I need your help with this. I require a prompt resolution.,False,True
QRY-16149AC1,CUST-C4881BD9,2025-03-04,Can,Can I switch insurance plans during the year? Please respond at the earliest. This issue needs urgent attention!,False,True
QRY-CD040E71,CUST-E442D759,2025-05-08,How,"How do I file a claim for emergency surgery? Can you check on this, please? Please treat this with high priority.",False,True
QRY-A5CA7BC3,CUST-457DBA6D,2025-04-07,Can,Can I add temporary coverage for a new vehicle? Kindly provide an update. I am escalating this issue due to its importance.,False,True
QRY-65C3F8F7,CUST-2029204F,2025-04-10,What,What is the penalty for late premium payments? Kindly provide an update. Immediate assistance is needed.,False,True
QRY-AB236E49,CUST-D36F0CEB,2025-02-19,How,How do I change my policy beneficiary? Please respond at the earliest.,True,False
QRY-4A17EF32,CUST-66504A47,2025-05-14,Can,"Can I get insurance for my business equipment? Can you check on this, please?",False,False
QRY-C257B24C,CUST-61EA1C03,2025-04-27,How,"How do I file a claim for water damage? Can you check on this, please?",False,False
QRY-4BC9E55D,CUST-226D867D,2025-01-11,How,How do I file a claim for rental reimbursement? Kindly provide an update.,True,False
QRY-AA4591E0,CUST-8109EC2C,2025-04-01,How,How do I get reimbursed for medical bills? Could you please assist?,False,False
QRY-0EA8E095,CUST-F466C3A2,2025-03-15,How,How do I file a claim for water damage? Could you please assist?,True,False
QRY-4B08D1B7,CUST-8F13584A,2025-02-07,Can,Can I pay my insurance premium via autopay? This is quite urgent for me. Please treat this with high priority.,True,True
QRY-85630EAD,CUST-CC213F38,2025-04-11,Does,Does my policy cover lost baggage during travel? This is quite urgent for me.,True,False
QRY-BF1A0BB9,CUST-766FAD85,2025-02-17,How,How do I report damage caused by natural disasters? Kindly provide an update.,False,False
QRY-0514FAF4,CUST-A44CDA93,2025-03-24,Are,Are cosmetic surgeries covered by my insurance? Please clarify this issue.,False,False
QRY-323EFC9A,CUST-4340C2D4,2025-05-14,How,How do I get reimbursed for hospital bills? Looking forward to your reply. Urgent: Please respond as soon as possible.,False,True
QRY-BE8E82A5,CUST-9C89A274,2025-03-21,Are,Are there discounts for no claims history? Kindly provide an update.,False,False
QRY-A15432DD,CUST-58A18082,2025-01-05,What,What documents are needed to renew my policy? This is quite urgent for me. This issue needs urgent attention!,True,True
QRY-A7BEA873,CUST-82F1C35E,2025-01-06,How,How do I file a claim for water damage? Please clarify this issue.,True,False
QRY-64C8C2AF,CUST-81C3D89F,2025-03-21,Can,Can I add flood coverage to my home policy? I need your help with this. I am escalating this issue due to its importance.,False,True
QRY-6AE28322,CUST-37D6243A,2025-05-08,Are,Are alternative therapies reimbursed? Please respond at the earliest.,True,False
QRY-4CB440DD,CUST-BBCE5E1F,2025-04-29,Are,"Are mental health counseling sessions included? Can you check on this, please? Urgent: Please respond as soon as possible.",False,True
QRY-2027CFE8,CUST-20707337,2025-02-14,How,How do I update my beneficiary for life insurance? I would appreciate your prompt response.,True,False
QRY-B34847B7,CUST-6D37B1B0,2025-04-08,Can,"Can I update my policy coverage online? I would appreciate your prompt response. This is very urgent, please act fast!",False,True
QRY-E730E197,CUST-68BE4358,2025-05-09,What,What is the penalty for late premium payments? Looking forward to your reply.,False,False
QRY-19B9D92D,CUST-DC6B1673,2025-04-05,Can,Can I get insurance for rental properties? Could you please assist?,False,False
QRY-A54FCC57,CUST-B982C22A,2025-05-03,How,How do I add coverage for home renovations? Please clarify this issue. Kindly prioritize my request.,False,True
QRY-ED5AF6C0,CUST-B7D36753,2025-03-21,Are,Are vaccinations covered under health insurance? This is quite urgent for me.,False,False
QRY-DAEDD04A,CUST-A3F1BC17,2025-02-17,Are,"Are preventive health screenings included? I would appreciate your prompt response. This matter is critical, awaiting your quick response.",False,True
QRY-9CEDEF37,CUST-30CE4A94,2025-05-22,How,How do I get reimbursed for medical bills? Looking forward to your reply.,True,False
QRY-51A2D2FE,CUST-5B94C6B1,2025-04-29,Are,Are ambulance services covered overseas? This is quite urgent for me.,False,False
QRY-98148FE3,CUST-389052D4,2025-03-08,What,What is the process to renew my health insurance? Please respond at the earliest. This issue needs urgent attention!,False,True
QRY-3556D31C,CUST-CA16090F,2025-02-09,Are,"Are prescription medications covered? Can you check on this, please?",False,False
QRY-70F22D12,CUST-FE3BC55B,2025-01-04,Are,"Are discounts available for multiple policies? Can you check on this, please?",True,False
QRY-274D70FA,CUST-28F61A45,2025-02-04,What,What are the exclusions in my health insurance plan? I would appreciate your prompt response. Urgent: Please respond as soon as possible.,False,True
QRY-09D82177,CUST-7DFFC160,2025-03-13,Are,Are alternative therapies reimbursed? I would appreciate your prompt response.,False,False
QRY-603681E2,CUST-E620D8AF,2025-01-09,Can,Can I get roadside assistance with my auto insurance? I need your help with this. This issue needs urgent attention!,True,True
QRY-5E4299E6,CUST-F95ABD3A,2025-01-02,Can,Can I add coverage for theft during travel? Looking forward to your reply.,False,False
QRY-FE27D15E,CUST-05830020,2025-03-25,How,"How do I update my policy if I move? Can you check on this, please?",True,False
QRY-E8BF2AF0,CUST-2ED3B1C5,2025-02-09,What,What is the penalty for late premium payments? This requires immediate attention.,True,False
QRY-21B3AFD1,CUST-4E9C23E7,2025-01-04,How,How do I change my payment method? Kindly provide an update. This issue needs urgent attention!,False,True
QRY-256D03FB,CUST-378A2897,2025-05-04,Is,Is my policy valid if I relocate to another city? Please clarify this issue.,True,False
QRY-06FCF308,CUST-05543DF5,2025-02-22,Are,"Are ambulance services covered overseas? Looking forward to your reply. This matter is critical, awaiting your quick response.",True,True
QRY-B2EB5E5E,CUST-39ECDB81,2025-03-31,Can,Can I insure my rental property? I need your help with this.,False,False
QRY-1C95B1FD,CUST-EE6F5B34,2025-01-08,How,"How do I submit supporting documents for claims? Can you check on this, please?",False,False
QRY-FFE08242,CUST-637490EF,2025-03-25,Are,Are sports injuries covered under health plans? Kindly provide an update.,True,False
QRY-EF389876,CUST-DBBD2AAC,2025-04-25,Can,Can I add a spouse to my health insurance? This requires immediate attention.,True,False
QRY-054125B4,CUST-4409EBEF,2025-02-08,How,How do I add a new vehicle to my existing policy? Kindly provide an update.,True,False
QRY-1E507200,CUST-E435CA9C,2025-04-11,Are,"Are mental health medications covered? I need your help with this. This is very urgent, please act fast!",False,True
QRY-1DDE0831,CUST-A809B095,2025-04-08,What,"What is the waiting period for life insurance claims? Can you check on this, please?",True,False
QRY-F0B521A7,CUST-C3024518,2025-01-28,Can,Can I add flood coverage to my home policy? This requires immediate attention.,True,False
QRY-CD10DA32,CUST-2337A2B9,2025-05-11,How,How do I report damage from a recent storm? I need your help with this. This issue needs urgent attention!,True,True
QRY-523D6FF1,CUST-81918C2E,2025-05-23,Are,Are mental health medications covered? Could you please assist?,False,False
QRY-52031CA1,CUST-3731DF25,2025-01-18,How,How do I get an insurance quote online? Please respond at the earliest.,True,False
QRY-AF691B4F,CUST-00C576FA,2025-01-22,Can,Can I insure rental cars? This requires immediate attention.,False,False
QRY-0F6B730D,CUST-503F4F2F,2025-02-08,What,What happens if I miss a premium payment? I would appreciate your prompt response.,False,False
QRY-274FED0F,CUST-2056D5A4,2025-04-12,Can,Can I increase my coverage limits? Please respond at the earliest.,False,False
QRY-047630FA,CUST-FB55023D,2025-04-08,Are,Are alternative therapies reimbursed? This requires immediate attention. Please treat this with high priority.,False,True
QRY-1564FA5D,CUST-8134B551,2025-05-01,What,What coverage is there for accidental death? I would appreciate your prompt response. This issue needs urgent attention!,True,True
QRY-CD79BE85,CUST-E245A9E4,2025-04-07,What,"What documents are required to file a claim? Please clarify this issue. This is very urgent, please act fast!",True,True
QRY-20B7FE51,CUST-BCEDD8C6,2025-03-04,Can,Can I get coverage for trip cancellations? Could you please assist?,False,False
QRY-F6FBF250,CUST-5C6FB9FA,2025-04-08,How,How do I get an insurance quote online? Looking forward to your reply.,False,False
QRY-DA4748CE,CUST-2D1CC66B,2025-02-17,Can,Can I insure valuables like jewelry separately? Kindly provide an update. Kindly prioritize my request.,True,True
QRY-322E707F,CUST-BFCD7518,2025-03-04,Are,Are outpatient surgeries covered? This is quite urgent for me. Urgent: Please respond as soon as possible.,False,True
QRY-7AF1022F,CUST-4219DB27,2025-01-03,Are,Are preventive health screenings included? Looking forward to your reply.,False,False
QRY-8FAF3D1B,CUST-D3D2EC99,2025-03-17,Can,Can I add flood coverage to my home policy? This is quite urgent for me.,False,False
QRY-81A73165,CUST-DE6CA751,2025-04-16,Are,Are there discounts for no claims history? Kindly provide an update. Please escalate this matter immediately!,False,True
QRY-09C06BBA,CUST-7B994CCD,2025-04-21,How,"How do I update my beneficiary details? Can you check on this, please? Immediate assistance is needed.",False,True
QRY-44C5ABB8,CUST-8D97DFE6,2025-04-01,What’s,What’s the difference between comprehensive and third-party insurance? Could you please assist? Please escalate this matter immediately!,False,True
QRY-E39687ED,CUST-8555CECF,2025-01-29,Are,Are ambulance charges reimbursed under health plans? Looking forward to your reply.,False,False
QRY-CC85B448,CUST-AEF45E22,2025-01-14,How,How do I add flood coverage to my home insurance? Kindly provide an update. Please escalate this matter immediately!,False,True
QRY-04AB5BB5,CUST-481E8688,2025-01-03,Are,Are pre-existing conditions covered after waiting period? Please respond at the earliest. Please treat this with high priority.,True,True
QRY-721CD439,CUST-A99F10C7,2025-01-13,How,How do I update my policy after buying a new car? This requires immediate attention.,False,False
QRY-15291119,CUST-7A8D4259,2025-02-16,Are,Are dental check-ups covered under my plan? Looking forward to your reply. Please treat this with high priority.,True,True
QRY-79962C88,CUST-B544C061,2025-02-12,How,"How do I check if my claim was processed successfully? Can you check on this, please? This issue needs urgent attention!",False,True
QRY-DA059296,CUST-7548A9AB,2025-01-26,Can,Can I add coverage for business equipment at home? I need your help with this. Please escalate this matter immediately!,False,True
QRY-3BDCCAB9,CUST-60FB58EE,2025-05-13,How,How do I update my mailing address? This requires immediate attention.,True,False
QRY-2B9DB25A,CUST-491C06B1,2025-04-14,What,What documents do I need for life insurance claims? Please respond at the earliest. Urgent: Please respond as soon as possible.,False,True
QRY-DEDF54B0,CUST-88A64901,2025-02-15,How,How do I update my bank account for auto-debit? Looking forward to your reply.,True,False
QRY-736D9159,CUST-961A3BAC,2025-02-15,What,What happens if I miss a premium payment? Could you please assist?,True,False
QRY-CB4D29C1,CUST-43A1F699,2025-02-16,How,"How do I check if my claim is approved? Could you please assist? This is very urgent, please act fast!",True,True
QRY-B3267F42,CUST-AAA479EF,2025-03-15,Can,Can I get roadside assistance internationally? I need your help with this.,True,False
QRY-55170C34,CUST-44612796,2025-04-01,How,How do I file a claim for a car accident? This is quite urgent for me.,True,False
QRY-3C7326C5,CUST-63F0DAB4,2025-02-01,Can,Can I add flood coverage to my home insurance? I would appreciate your prompt response. Please treat this with high priority.,False,True
QRY-118E4326,CUST-1D28274D,2025-01-19,Is,Is there a waiting period before coverage starts? I need your help with this.,True,False
QRY-EE58DDE8,CUST-CD61DB60,2025-03-08,How,How do I get help with claim submission? This requires immediate attention.,False,False
QRY-1095AF4B,CUST-BE1EEA2B,2025-02-23,Can,"Can I add a second driver to my auto insurance? Can you check on this, please?",True,False
QRY-1678449C,CUST-1F900EA8,2025-02-10,What,What documents are required for auto insurance claims? Looking forward to your reply. I require a prompt resolution.,True,True
QRY-2054A4E5,CUST-79575909,2025-01-03,Can,Can I increase my premium payment frequency? I would appreciate your prompt response. Kindly prioritize my request.,True,True
